"Treatment";"VisitorKnown";"ViewsOnSale";"ViewedBeforePageCART";"HadBasketAdd";"WasConvertedBefore";"TimeSinceLastVisit";"TimeSinceLastConversion";"TimeOnProduct";"TimeOnOverview";"TimeOnSale";"ClicksPerProduct";"ChannelPaid";"TimeToFirstSearch";"TimeToFirstOverview";"TimeToFirstProduct";"TimeToFirstCART";"TimeToFirstSale";"TimeSinceFirstCART";"NrDifferentProduct";"TimeToBasketAdd";"BasketQuantity";"NormalizedBasketSum";"TimeSinceClick";"TimeSinceTabSwitch";"ScreenWidth";"DurationLastVisit";"HourOfDay";"PageIsHome";"PageIsSearch";"PageIsProduct";"PageIsOverview";"PageIsSale";"Conversion"
0;0;0;0;0;0;3252568;3564135;10988;17490;100238;"0";0;136;6;12;324;90;267;2;315;0;1;0;39;1366;806;15;0;0;1;0;0;0
0;0;0;0;1;0;3252568;3564135;51639;75343;100238;"0";1;9;77;35;324;90;267;2;119;1;130;0;136;1600;806;12;0;0;0;0;0;0
0;0;0;0;1;0;3252568;3564135;51639;75343;100238;"0";1;9;77;35;324;90;267;2;119;1;130;0;136;1600;806;12;0;0;0;0;0;0
0;0;0;0;1;0;3252568;3564135;51639;75343;100238;"0";1;9;77;35;324;90;267;2;119;1;130;0;136;1600;806;12;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;5892;75343;100238;"0";0;25;77;30;324;90;267;2;315;0;1;23;136;1200;806;16;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;5892;75343;100238;"0";0;25;77;30;324;90;267;2;315;0;1;23;136;1200;806;16;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;5892;75343;100238;"0";0;25;77;30;324;90;267;2;315;0;1;23;136;1200;806;16;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;5892;75343;100238;"0";0;25;77;30;324;90;267;2;315;0;1;23;136;1200;806;16;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;5892;75343;100238;"0";0;25;77;30;324;90;267;2;315;0;1;23;136;1200;806;16;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;5892;75343;100238;"0";0;25;77;30;324;90;267;2;315;0;1;23;136;1200;806;16;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;54198;75343;100238;"0";0;1269;77;0;324;90;267;6;315;0;1;12;29;1920;806;14;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;54198;75343;100238;"0";0;1269;77;0;324;90;267;6;315;0;1;12;29;1920;806;14;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;54198;75343;100238;"0";0;1269;77;0;324;90;267;6;315;0;1;12;29;1920;806;14;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;253800;455687;100238;"0";0;136;5;80;324;90;267;6;315;0;1;1;136;1536;806;12;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;253800;455687;100238;"0";0;136;5;80;324;90;267;6;315;0;1;1;136;1536;806;12;0;0;1;0;0;0
0;1;0;0;0;0;8225;3564135;15521;75343;100238;"0";0;11;77;0;324;90;267;2;315;0;1;6;86;1829;267;13;0;1;0;0;0;0
0;1;0;0;0;0;8225;3564135;15521;75343;100238;"0";0;11;77;0;324;90;267;2;315;0;1;6;86;1829;267;13;0;1;0;0;0;0
0;1;0;0;0;0;8225;3564135;15521;75343;100238;"0";0;11;77;0;324;90;267;2;315;0;1;6;86;1829;267;13;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;37958;11613;100238;"0";0;136;11;0;324;90;267;2;315;0;1;10;23;1920;806;14;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;37958;11613;100238;"0";0;136;11;0;324;90;267;2;315;0;1;10;23;1920;806;14;0;0;1;0;0;0
0;1;0;0;0;0;4844876;3564135;14300;75343;100238;"1";0;16;77;0;324;90;267;2;315;0;1;1;136;1920;1078;20;0;0;1;0;0;0
0;1;0;0;0;0;4844876;3564135;14300;75343;100238;"1";0;16;77;0;324;90;267;2;315;0;1;1;136;1920;1078;20;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;51647;75343;100238;"2";1;46;77;150;324;90;267;2;315;0;1;0;7;1280;806;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;51647;75343;100238;"2";1;46;77;150;324;90;267;2;315;0;1;0;7;1280;806;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;51647;75343;100238;"2";1;46;77;150;324;90;267;2;315;0;1;0;7;1280;806;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;51647;75343;100238;"2";1;46;77;150;324;90;267;2;315;0;1;0;7;1280;806;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;17050;100238;"0";0;30;12;114;324;90;267;0;315;0;1;40;136;1920;806;10;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;17050;100238;"0";0;30;12;114;324;90;267;0;315;0;1;40;136;1920;806;10;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;17050;100238;"0";0;30;12;114;324;90;267;0;315;0;1;40;136;1920;806;10;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;93293;100238;"0";0;136;0;114;324;90;267;0;315;0;1;1;1;1680;806;8;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;86319;93293;100238;"0";0;136;0;114;324;90;267;0;315;0;1;1;1;1680;806;8;0;0;0;1;0;0
0;1;0;0;0;0;6687382;3564135;0;66185;100238;"0";1;136;0;67;324;90;267;1;315;0;1;0;28;1280;250;17;0;0;1;0;0;0
0;1;0;0;0;0;6687382;3564135;0;66185;100238;"0";1;136;0;67;324;90;267;1;315;0;1;0;28;1280;250;17;0;0;1;0;0;0
0;1;0;0;0;0;6687382;3564135;0;66185;100238;"0";1;136;0;67;324;90;267;1;315;0;1;0;28;1280;250;17;0;0;1;0;0;0
0;1;0;0;0;0;6687382;3564135;0;66185;100238;"0";1;136;0;67;324;90;267;1;315;0;1;0;28;1280;250;17;0;0;1;0;0;0
0;1;0;0;0;0;6983874;3564135;583271;208734;100238;"0";0;719;6;217;324;90;267;3;315;0;1;0;136;1920;1521;10;0;0;1;0;0;0
0;1;0;0;0;0;6983874;3564135;583271;208734;100238;"0";0;719;6;217;324;90;267;3;315;0;1;0;136;1920;1521;10;0;0;1;0;0;0
0;1;0;0;0;0;6983874;3564135;583271;208734;100238;"0";0;719;6;217;324;90;267;3;315;0;1;0;136;1920;1521;10;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;91316;32496;100238;"0";1;136;0;29;324;90;267;3;315;0;1;0;32;1920;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;91316;32496;100238;"0";1;136;0;29;324;90;267;3;315;0;1;0;32;1920;806;11;0;0;1;0;0;0
0;1;0;0;0;0;1465124;3564135;86319;75343;100238;"0";0;136;77;114;324;90;267;0;315;0;1;1780;136;1920;314;8;0;0;0;0;0;0
0;1;0;0;0;0;1465124;3564135;86319;75343;100238;"0";0;136;77;114;324;90;267;0;315;0;1;1780;136;1920;314;8;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;15037;75343;100238;"0";0;6;77;33;324;90;267;1;315;0;1;3;3;1920;806;8;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;15037;75343;100238;"0";0;6;77;33;324;90;267;1;315;0;1;3;3;1920;806;8;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;15037;75343;100238;"0";0;6;77;33;324;90;267;1;315;0;1;3;3;1920;806;8;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;34667;222161;100238;"0";0;136;67;126;324;90;267;2;315;0;1;0;164;1536;806;8;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;34667;222161;100238;"0";0;136;67;126;324;90;267;2;315;0;1;0;164;1536;806;8;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;19153;100238;"0";1;17;177;114;324;90;267;0;315;0;1;97;136;1280;806;13;1;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;19153;100238;"0";1;17;177;114;324;90;267;0;315;0;1;97;136;1280;806;13;1;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;19153;100238;"0";1;17;177;114;324;90;267;0;315;0;1;97;136;1280;806;13;1;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;1467932;75343;100238;"0";0;1180;77;17;324;90;267;3;315;0;1;0;136;1920;806;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;1467932;75343;100238;"0";0;1180;77;17;324;90;267;3;315;0;1;0;136;1920;806;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;1467932;75343;100238;"0";0;1180;77;17;324;90;267;3;315;0;1;0;136;1920;806;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;90522;132831;100238;"2";0;136;10;144;324;90;267;1;315;0;1;179;191;1440;806;17;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;90522;132831;100238;"2";0;136;10;144;324;90;267;1;315;0;1;179;191;1440;806;17;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;90522;132831;100238;"2";0;136;10;144;324;90;267;1;315;0;1;179;191;1440;806;17;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;90522;132831;100238;"2";0;136;10;144;324;90;267;1;315;0;1;179;191;1440;806;17;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;90522;132831;100238;"2";0;136;10;144;324;90;267;1;315;0;1;179;191;1440;806;17;0;0;0;1;0;0
0;1;0;0;0;0;1843320;3564135;96570;15813;100238;"1";0;136;97;0;324;90;267;1;315;0;1;1;136;1366;566;20;0;0;0;1;0;0
0;1;0;0;0;0;1843320;3564135;96570;15813;100238;"1";0;136;97;0;324;90;267;1;315;0;1;1;136;1366;566;20;0;0;0;1;0;0
0;1;0;0;0;0;1843320;3564135;96570;15813;100238;"1";0;136;97;0;324;90;267;1;315;0;1;1;136;1366;566;20;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;92543;105431;100238;"0";1;136;0;48;324;90;267;4;315;0;1;0;136;1355;806;17;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;92543;105431;100238;"0";1;136;0;48;324;90;267;4;315;0;1;0;136;1355;806;17;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;92543;105431;100238;"0";1;136;0;48;324;90;267;4;315;0;1;0;136;1355;806;17;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;14;77;71;324;90;267;1;315;0;1;4;136;1280;806;8;0;1;0;0;0;0
0;1;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;14;77;71;324;90;267;1;315;0;1;4;136;1280;806;8;0;1;0;0;0;0
0;1;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;14;77;71;324;90;267;1;315;0;1;4;136;1280;806;8;0;1;0;0;0;0
0;1;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;14;77;71;324;90;267;1;315;0;1;4;136;1280;806;8;0;1;0;0;0;0
0;1;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;14;77;71;324;90;267;1;315;0;1;4;136;1280;806;8;0;1;0;0;0;0
0;1;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;14;77;71;324;90;267;1;315;0;1;4;136;1280;806;8;0;1;0;0;0;0
0;1;0;0;0;0;5450857;3564135;59510;223296;100238;"0";0;136;48;155;324;90;267;1;315;0;1;1;136;1366;214;16;0;0;1;0;0;0
0;1;0;0;0;0;5450857;3564135;59510;223296;100238;"0";0;136;48;155;324;90;267;1;315;0;1;1;136;1366;214;16;0;0;1;0;0;0
0;1;0;0;0;0;5450857;3564135;59510;223296;100238;"0";0;136;48;155;324;90;267;1;315;0;1;1;136;1366;214;16;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;17266;75343;100238;"2";0;383;77;520;324;90;267;1;315;0;1;10;136;1366;806;13;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;17266;75343;100238;"2";0;383;77;520;324;90;267;1;315;0;1;10;136;1366;806;13;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;17266;75343;100238;"2";0;383;77;520;324;90;267;1;315;0;1;10;136;1366;806;13;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;17266;75343;100238;"2";0;383;77;520;324;90;267;1;315;0;1;10;136;1366;806;13;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;17266;75343;100238;"2";0;383;77;520;324;90;267;1;315;0;1;10;136;1366;806;13;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;126630;75343;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1600;806;9;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;126630;75343;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1600;806;9;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;126630;75343;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1600;806;9;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;126630;75343;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1600;806;9;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;126630;75343;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1600;806;9;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;126630;75343;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1600;806;9;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;126630;75343;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1600;806;9;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;126630;75343;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1600;806;9;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;126630;75343;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1600;806;9;0;0;1;0;0;0
0;1;0;0;0;0;249636;3564135;86319;6984;100238;"0";0;42;35;114;324;90;267;0;315;0;1;6;7;1280;41;9;0;1;0;0;0;0
0;1;0;0;0;0;249636;3564135;86319;6984;100238;"0";0;42;35;114;324;90;267;0;315;0;1;6;7;1280;41;9;0;1;0;0;0;0
0;1;0;0;0;0;249636;3564135;86319;6984;100238;"0";0;42;35;114;324;90;267;0;315;0;1;6;7;1280;41;9;0;1;0;0;0;0
0;1;0;0;0;0;249636;3564135;86319;6984;100238;"0";0;42;35;114;324;90;267;0;315;0;1;6;7;1280;41;9;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;15201;75343;100238;"0";0;136;77;0;324;90;267;5;315;0;1;5;5;640;806;7;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;15201;75343;100238;"0";0;136;77;0;324;90;267;5;315;0;1;5;5;640;806;7;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;19785;75343;100238;"1";0;20;77;294;324;90;267;1;315;0;1;9;32;1920;806;10;0;0;0;0;0;0
0;1;0;0;0;0;7514856;3564135;59380;75343;100238;"1";0;14;77;44;324;90;267;1;315;0;1;1;136;1280;1450;15;0;1;0;0;0;0
0;1;0;0;0;0;7514856;3564135;59380;75343;100238;"1";0;14;77;44;324;90;267;1;315;0;1;1;136;1280;1450;15;0;1;0;0;0;0
0;1;0;0;0;0;7514856;3564135;59380;75343;100238;"1";0;14;77;44;324;90;267;1;315;0;1;1;136;1280;1450;15;0;1;0;0;0;0
0;1;0;0;0;0;7514856;3564135;59380;75343;100238;"1";0;14;77;44;324;90;267;1;315;0;1;1;136;1280;1450;15;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;47788;12549;100238;"0";1;136;5;20;324;90;267;3;315;0;1;2;136;1680;806;14;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;47788;12549;100238;"0";1;136;5;20;324;90;267;3;315;0;1;2;136;1680;806;14;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;47788;12549;100238;"0";1;136;5;20;324;90;267;3;315;0;1;2;136;1680;806;14;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;47788;12549;100238;"0";1;136;5;20;324;90;267;3;315;0;1;2;136;1680;806;14;0;0;1;0;0;0
0;1;0;0;0;0;5436521;3564135;0;30350;100238;"0";0;136;16;48;324;90;267;1;315;1;157;2;32;1366;89;9;0;0;1;0;0;0
0;1;0;0;0;0;5436521;3564135;0;30350;100238;"0";0;136;16;48;324;90;267;1;315;1;157;2;32;1366;89;9;0;0;1;0;0;0
0;1;0;0;0;0;5436521;3564135;0;30350;100238;"0";0;136;16;48;324;90;267;1;315;1;157;2;32;1366;89;9;0;0;1;0;0;0
0;1;0;0;0;0;5436521;3564135;0;30350;100238;"0";0;136;16;48;324;90;267;1;315;1;157;2;32;1366;89;9;0;0;1;0;0;0
0;1;0;0;0;0;5436521;3564135;0;30350;100238;"0";0;136;16;48;324;90;267;1;315;1;157;2;32;1366;89;9;0;0;1;0;0;0
0;1;0;0;0;0;5436521;3564135;0;30350;100238;"0";0;136;16;48;324;90;267;1;315;1;157;2;32;1366;89;9;0;0;1;0;0;0
0;1;0;0;0;0;5436521;3564135;0;30350;100238;"0";0;136;16;48;324;90;267;1;315;1;157;2;32;1366;89;9;0;0;1;0;0;0
0;1;0;0;0;0;227576;3564135;21217;58843;100238;"0";0;136;0;59;324;90;267;1;315;0;1;25;136;1680;60;11;0;0;0;1;0;0
0;1;0;0;0;0;227576;3564135;21217;58843;100238;"0";0;136;0;59;324;90;267;1;315;0;1;25;136;1680;60;11;0;0;0;1;0;0
0;1;0;0;0;0;227576;3564135;21217;58843;100238;"0";0;136;0;59;324;90;267;1;315;0;1;25;136;1680;60;11;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;12802;9071;100238;"0";0;8;216;18;324;90;267;1;315;0;1;8;136;1344;806;9;1;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;44;77;114;324;90;267;0;315;0;1;2;5;1366;806;22;1;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;44;77;114;324;90;267;0;315;0;1;2;5;1366;806;22;1;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;44;77;114;324;90;267;0;315;0;1;2;5;1366;806;22;1;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;44;77;114;324;90;267;0;315;0;1;2;5;1366;806;22;1;0;0;0;0;0
0;1;0;0;0;0;5675081;3564135;105471;32531;100238;"0";0;40;6;90;324;90;267;2;315;0;1;6;6;1280;92;14;0;0;0;1;0;0
0;1;0;0;0;0;5675081;3564135;105471;32531;100238;"0";0;40;6;90;324;90;267;2;315;0;1;6;6;1280;92;14;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;28;77;114;324;90;267;0;315;0;1;16;25;1920;806;14;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;28;77;114;324;90;267;0;315;0;1;16;25;1920;806;14;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;28;77;114;324;90;267;0;315;0;1;16;25;1920;806;14;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;28;77;114;324;90;267;0;315;0;1;16;25;1920;806;14;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;28;77;114;324;90;267;0;315;0;1;16;25;1920;806;14;0;0;0;0;0;0
0;1;0;0;0;0;4429315;3564135;50738;41008;100238;"0";1;136;0;10;324;90;267;3;315;0;1;541;136;1440;30;18;1;0;0;0;0;0
0;1;0;0;0;0;4429315;3564135;50738;41008;100238;"0";1;136;0;10;324;90;267;3;315;0;1;541;136;1440;30;18;1;0;0;0;0;0
0;1;0;0;0;0;4429315;3564135;50738;41008;100238;"0";1;136;0;10;324;90;267;3;315;0;1;541;136;1440;30;18;1;0;0;0;0;0
0;1;0;0;0;0;4429315;3564135;50738;41008;100238;"0";1;136;0;10;324;90;267;3;315;0;1;541;136;1440;30;18;1;0;0;0;0;0
0;1;0;0;0;0;4429315;3564135;50738;41008;100238;"0";1;136;0;10;324;90;267;3;315;0;1;541;136;1440;30;18;1;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;12487;45590;100238;"0";1;2558;2511;0;324;90;267;2;315;0;1;1;136;1600;806;10;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;12487;45590;100238;"0";1;2558;2511;0;324;90;267;2;315;0;1;1;136;1600;806;10;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;12487;45590;100238;"0";1;2558;2511;0;324;90;267;2;315;0;1;1;136;1600;806;10;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;12487;45590;100238;"0";1;2558;2511;0;324;90;267;2;315;0;1;1;136;1600;806;10;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;0;75343;100238;"0";1;21;77;132;324;90;267;1;315;0;1;1;49;1600;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;0;75343;100238;"0";1;21;77;132;324;90;267;1;315;0;1;1;49;1600;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;0;75343;100238;"0";1;21;77;132;324;90;267;1;315;0;1;1;49;1600;806;11;0;0;1;0;0;0
0;1;0;0;0;0;3558147;3564135;8962;21748;100238;"0";0;136;26;49;324;90;267;1;315;0;1;12;136;1920;369;14;0;0;0;1;0;0
0;1;0;0;0;0;3558147;3564135;8962;21748;100238;"0";0;136;26;49;324;90;267;1;315;0;1;12;136;1920;369;14;0;0;0;1;0;0
0;1;0;0;0;0;3558147;3564135;8962;21748;100238;"0";0;136;26;49;324;90;267;1;315;0;1;12;136;1920;369;14;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;41;77;114;324;90;267;0;315;0;1;2;10;1366;806;10;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;41;77;114;324;90;267;0;315;0;1;2;10;1366;806;10;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;41;77;114;324;90;267;0;315;0;1;2;10;1366;806;10;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;109064;75343;100238;"0";0;12;77;45;324;90;267;5;315;0;1;1;136;1440;806;12;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;20;77;61;324;90;267;1;315;0;1;0;9;1366;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;20;77;61;324;90;267;1;315;0;1;0;9;1366;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;20;77;61;324;90;267;1;315;0;1;0;9;1366;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;20;77;61;324;90;267;1;315;0;1;0;9;1366;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;20;77;61;324;90;267;1;315;0;1;0;9;1366;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;20;77;61;324;90;267;1;315;0;1;0;9;1366;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;20;77;61;324;90;267;1;315;0;1;0;9;1366;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;20;77;61;324;90;267;1;315;0;1;0;9;1366;806;11;0;0;1;0;0;0
0;1;0;0;0;0;622833;3564135;86319;75343;100238;"0";0;136;77;114;324;90;267;0;315;0;1;5;136;1366;888;16;0;0;0;0;0;0
0;1;0;0;0;0;622833;3564135;86319;75343;100238;"0";0;136;77;114;324;90;267;0;315;0;1;5;136;1366;888;16;0;0;0;0;0;0
0;1;0;0;0;0;622833;3564135;86319;75343;100238;"0";0;136;77;114;324;90;267;0;315;0;1;5;136;1366;888;16;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;87970;151127;100238;"1";1;136;152;0;324;90;267;1;315;0;1;0;136;1366;806;20;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;87970;151127;100238;"1";1;136;152;0;324;90;267;1;315;0;1;0;136;1366;806;20;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;32603;60587;100238;"0";0;136;11;30;324;90;267;1;315;0;1;0;17;1920;806;10;0;0;0;1;0;0
0;1;0;0;0;0;3252568;3564135;32603;60587;100238;"0";0;136;11;30;324;90;267;1;315;0;1;0;17;1920;806;10;0;0;0;1;0;0
0;1;0;0;0;0;3252568;3564135;32603;60587;100238;"0";0;136;11;30;324;90;267;1;315;0;1;0;17;1920;806;10;0;0;0;1;0;0
0;1;0;0;0;0;3252568;3564135;32603;60587;100238;"0";0;136;11;30;324;90;267;1;315;0;1;0;17;1920;806;10;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;7793;75343;100238;"0";0;143;77;180;324;90;267;2;315;0;1;0;11;1920;806;6;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;7793;75343;100238;"0";0;143;77;180;324;90;267;2;315;0;1;0;11;1920;806;6;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;7793;75343;100238;"0";0;143;77;180;324;90;267;2;315;0;1;0;11;1920;806;6;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;11378;75343;100238;"0";0;11;77;19;324;90;267;2;315;0;1;0;136;1440;806;19;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;11378;75343;100238;"0";0;11;77;19;324;90;267;2;315;0;1;0;136;1440;806;19;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;11378;75343;100238;"0";0;11;77;19;324;90;267;2;315;0;1;0;136;1440;806;19;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;11378;75343;100238;"0";0;11;77;19;324;90;267;2;315;0;1;0;136;1440;806;19;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;460300;75343;100238;"0";0;574;77;40;324;90;267;2;315;0;1;9;20;2144;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;460300;75343;100238;"0";0;574;77;40;324;90;267;2;315;0;1;9;20;2144;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;460300;75343;100238;"0";0;574;77;40;324;90;267;2;315;0;1;9;20;2144;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;460300;75343;100238;"0";0;574;77;40;324;90;267;2;315;0;1;9;20;2144;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;460300;75343;100238;"0";0;574;77;40;324;90;267;2;315;0;1;9;20;2144;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;460300;75343;100238;"0";0;574;77;40;324;90;267;2;315;0;1;9;20;2144;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;460300;75343;100238;"0";0;574;77;40;324;90;267;2;315;0;1;9;20;2144;806;8;0;1;0;0;0;0
0;1;0;0;0;0;996956;3564135;86319;75343;100238;"0";1;136;77;114;324;90;267;0;315;0;1;1;31;1280;871;12;0;0;0;0;0;0
0;1;0;0;0;0;996956;3564135;86319;75343;100238;"0";1;136;77;114;324;90;267;0;315;0;1;1;31;1280;871;12;0;0;0;0;0;0
0;1;0;0;0;0;996956;3564135;86319;75343;100238;"0";1;136;77;114;324;90;267;0;315;0;1;1;31;1280;871;12;0;0;0;0;0;0
