Conversion;Treatment;VisitorKnown;ViewsOnSale;ViewedBeforePageCART;HadBasketAdd;WasConvertedBefore;TimeSinceLastVisit;TimeSinceLastConversion;TimeOnProduct;TimeOnOverview;TimeOnSale;ClicksPerProduct;ChannelPaid;TimeToFirstSearch;TimeToFirstOverview;TimeToFirstProduct;TimeToFirstCART;TimeToFirstSale;TimeSinceFirstCART;NrDifferentProduct;TimeToBasketAdd;BasketQuantity;NormalizedBasketSum;TimeSinceClick;TimeSinceTabSwitch;ScreenWidth;DurationLastVisit;HourOfDay;PageIsHome;PageIsSearch;PageIsProduct;PageIsOverview;PageIsSale
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;22716;635.893.025.932.571;667.088.239.658.343;1;1;144;741.542.893.631.471;177;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;1;143.125.195.099.837;1600;760.044.443.726.684;7;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;13737;285985;667.088.239.658.343;0;0;139.346.467.067.547;0;1094;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;1;143.125.195.099.837;1280;760.044.443.726.684;17;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;13737;285985;667.088.239.658.343;0;0;139.346.467.067.547;0;1094;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;1;143.125.195.099.837;1280;760.044.443.726.684;17;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;0;24673;667.088.239.658.343;0;0;139.346.467.067.547;0;425;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;4;434;1440;760.044.443.726.684;19;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;0;24673;667.088.239.658.343;0;0;139.346.467.067.547;0;425;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;4;434;1440;760.044.443.726.684;19;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;0;24673;667.088.239.658.343;0;0;139.346.467.067.547;0;425;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;4;434;1440;760.044.443.726.684;19;0;0;1;0;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;50109;0;667.088.239.658.343;1;1;139.346.467.067.547;52;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;1;31;1600;760.044.443.726.684;21;0;0;0;1;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;50109;0;667.088.239.658.343;1;1;139.346.467.067.547;52;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;1;31;1600;760.044.443.726.684;21;0;0;0;1;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;50109;0;667.088.239.658.343;1;1;139.346.467.067.547;52;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;1;31;1600;760.044.443.726.684;21;0;0;0;1;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;50109;0;667.088.239.658.343;1;1;139.346.467.067.547;52;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;1;31;1600;760.044.443.726.684;21;0;0;0;1;0
0;0;1;0;0;0;0;7588131;387.402.608.257.218;715.005.855.436.607;341019;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;2121;2121;1280;934;16;0;0;0;1;0
0;0;1;0;0;0;0;7588131;387.402.608.257.218;715.005.855.436.607;341019;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;2121;2121;1280;934;16;0;0;0;1;0
0;0;1;0;0;0;0;7588131;387.402.608.257.218;715.005.855.436.607;341019;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;2121;2121;1280;934;16;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;28940;667.088.239.658.343;152.824.775.433.392;1;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;8;1920;760.044.443.726.684;11;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;28940;667.088.239.658.343;152.824.775.433.392;1;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;8;1920;760.044.443.726.684;11;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;28940;667.088.239.658.343;152.824.775.433.392;1;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;8;1920;760.044.443.726.684;11;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;28940;667.088.239.658.343;152.824.775.433.392;1;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;8;1920;760.044.443.726.684;11;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;37113;667.088.239.658.343;152.824.775.433.392;0;137;99;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;34;143.125.195.099.837;1368;760.044.443.726.684;9;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;37113;667.088.239.658.343;152.824.775.433.392;0;137;99;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;34;143.125.195.099.837;1368;760.044.443.726.684;9;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;37113;667.088.239.658.343;152.824.775.433.392;0;137;99;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;34;143.125.195.099.837;1368;760.044.443.726.684;9;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;14067;635.893.025.932.571;667.088.239.658.343;01. May;1;53;741.542.893.631.471;86;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;8;19;1440;760.044.443.726.684;8;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;336878;635.893.025.932.571;667.088.239.658.343;314.285.714.285.714;1;10;741.542.893.631.471;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;2;292;1280;760.044.443.726.684;10;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;336878;635.893.025.932.571;667.088.239.658.343;314.285.714.285.714;1;10;741.542.893.631.471;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;2;292;1280;760.044.443.726.684;10;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;336878;635.893.025.932.571;667.088.239.658.343;314.285.714.285.714;1;10;741.542.893.631.471;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;2;292;1280;760.044.443.726.684;10;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;336878;635.893.025.932.571;667.088.239.658.343;314.285.714.285.714;1;10;741.542.893.631.471;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;2;292;1280;760.044.443.726.684;10;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;336878;635.893.025.932.571;667.088.239.658.343;314.285.714.285.714;1;10;741.542.893.631.471;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;2;292;1280;760.044.443.726.684;10;0;0;1;0;0
0;0;1;0;0;0;0;5495475;387.402.608.257.218;41577;33368;667.088.239.658.343;0;0;72;38;108;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;30;30;1280;519;7;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;23410;25466;667.088.239.658.343;0.666666666666667;0;139.346.467.067.547;42;68;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;0;143.125.195.099.837;1366;760.044.443.726.684;17;0;0;1;0;0
0;0;0;0;0;1;0;417.332.515.234.465;387.402.608.257.218;153527;9594;667.088.239.658.343;01. May;1;96;215;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;80;2;394;0;143.125.195.099.837;1600;760.044.443.726.684;20;0;0;1;0;0
0;0;0;0;0;1;0;417.332.515.234.465;387.402.608.257.218;153527;9594;667.088.239.658.343;01. May;1;96;215;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;80;2;394;0;143.125.195.099.837;1600;760.044.443.726.684;20;0;0;1;0;0
0;0;0;0;0;1;0;417.332.515.234.465;387.402.608.257.218;153527;9594;667.088.239.658.343;01. May;1;96;215;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;80;2;394;0;143.125.195.099.837;1600;760.044.443.726.684;20;0;0;1;0;0
0;0;0;0;0;1;0;417.332.515.234.465;387.402.608.257.218;153527;9594;667.088.239.658.343;01. May;1;96;215;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;80;2;394;0;143.125.195.099.837;1600;760.044.443.726.684;20;0;0;1;0;0
0;0;0;0;0;1;0;417.332.515.234.465;387.402.608.257.218;153527;9594;667.088.239.658.343;01. May;1;96;215;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;80;2;394;0;143.125.195.099.837;1600;760.044.443.726.684;20;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;32779;635.893.025.932.571;667.088.239.658.343;0;0;3;741.542.893.631.471;573;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;32;32;1536;760.044.443.726.684;20;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;32779;635.893.025.932.571;667.088.239.658.343;0;0;3;741.542.893.631.471;573;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;32;32;1536;760.044.443.726.684;20;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;122932;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;10;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;62;1600;760.044.443.726.684;12;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;122932;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;10;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;62;1600;760.044.443.726.684;12;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;122932;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;10;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;62;1600;760.044.443.726.684;12;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;122932;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;10;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;62;1600;760.044.443.726.684;12;0;0;0;1;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;5152;108502;667.088.239.658.343;0.5;1;139.346.467.067.547;74;163;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;11;31;1280;760.044.443.726.684;15;0;0;0;1;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;5152;108502;667.088.239.658.343;0.5;1;139.346.467.067.547;74;163;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;11;31;1280;760.044.443.726.684;15;0;0;0;1;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;5152;108502;667.088.239.658.343;0.5;1;139.346.467.067.547;74;163;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;11;31;1280;760.044.443.726.684;15;0;0;0;1;0
0;0;1;0;0;0;0;4821615;387.402.608.257.218;0;635.893.025.932.571;667.088.239.658.343;0;0;7;741.542.893.631.471;16;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;0;9;1280;1536;16;0;0;1;0;0
0;0;1;0;0;0;0;4821615;387.402.608.257.218;0;635.893.025.932.571;667.088.239.658.343;0;0;7;741.542.893.631.471;16;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;0;9;1280;1536;16;0;0;1;0;0
0;0;1;0;0;0;0;4821615;387.402.608.257.218;0;635.893.025.932.571;667.088.239.658.343;0;0;7;741.542.893.631.471;16;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;0;9;1280;1536;16;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;21541;635.893.025.932.571;667.088.239.658.343;1;0;11;741.542.893.631.471;29;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;2;143.125.195.099.837;1920;760.044.443.726.684;8;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;34115;635.893.025.932.571;667.088.239.658.343;0;0;139.346.467.067.547;741.542.893.631.471;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;10;267.689.931.696.855;0;1;5;5;640;760.044.443.726.684;7;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;34115;635.893.025.932.571;667.088.239.658.343;0;0;139.346.467.067.547;741.542.893.631.471;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;10;267.689.931.696.855;0;1;5;5;640;760.044.443.726.684;7;0;0;1;0;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;0;667.088.239.658.343;152.824.775.433.392;0;28;71;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;0;143.125.195.099.837;1600;760.044.443.726.684;8;0;0;0;1;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;0;667.088.239.658.343;152.824.775.433.392;0;28;71;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;0;143.125.195.099.837;1600;760.044.443.726.684;8;0;0;0;1;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;0;667.088.239.658.343;152.824.775.433.392;0;28;71;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;0;143.125.195.099.837;1600;760.044.443.726.684;8;0;0;0;1;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;0;667.088.239.658.343;152.824.775.433.392;0;28;71;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;0;143.125.195.099.837;1600;760.044.443.726.684;8;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;162526;635.893.025.932.571;667.088.239.658.343;0.5;0;9;741.542.893.631.471;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;5;267.689.931.696.855;0;1;0;0;1600;760.044.443.726.684;9;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;162526;635.893.025.932.571;667.088.239.658.343;0.5;0;9;741.542.893.631.471;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;5;267.689.931.696.855;0;1;0;0;1600;760.044.443.726.684;9;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;162526;635.893.025.932.571;667.088.239.658.343;0.5;0;9;741.542.893.631.471;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;5;267.689.931.696.855;0;1;0;0;1600;760.044.443.726.684;9;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;49470;635.893.025.932.571;667.088.239.658.343;1;0;29;741.542.893.631.471;48;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;48;48;1344;760.044.443.726.684;14;1;0;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;75836;667.088.239.658.343;152.824.775.433.392;0;76;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;1;1536;760.044.443.726.684;17;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;75836;667.088.239.658.343;152.824.775.433.392;0;76;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;1;1536;760.044.443.726.684;17;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;75836;667.088.239.658.343;152.824.775.433.392;0;76;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;1;1536;760.044.443.726.684;17;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;75836;667.088.239.658.343;152.824.775.433.392;0;76;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;1;1536;760.044.443.726.684;17;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;75836;667.088.239.658.343;152.824.775.433.392;0;76;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;1;1536;760.044.443.726.684;17;0;0;0;1;0
0;0;1;0;0;0;0;4839596;387.402.608.257.218;16961;635.893.025.932.571;667.088.239.658.343;0;0;10;741.542.893.631.471;35;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;0;48;1600;228;20;0;0;1;0;0
0;0;1;0;0;0;0;4839596;387.402.608.257.218;16961;635.893.025.932.571;667.088.239.658.343;0;0;10;741.542.893.631.471;35;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;0;48;1600;228;20;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;204009;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;107;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;88;1366;760.044.443.726.684;17;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;204009;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;107;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;88;1366;760.044.443.726.684;17;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;204009;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;107;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;88;1366;760.044.443.726.684;17;0;0;0;1;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;19207;90062;667.088.239.658.343;0;1;139.346.467.067.547;0;73;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;67;86;1366;760.044.443.726.684;16;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;19207;90062;667.088.239.658.343;0;1;139.346.467.067.547;0;73;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;67;86;1366;760.044.443.726.684;16;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;19207;90062;667.088.239.658.343;0;1;139.346.467.067.547;0;73;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;67;86;1366;760.044.443.726.684;16;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;19207;90062;667.088.239.658.343;0;1;139.346.467.067.547;0;73;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;67;86;1366;760.044.443.726.684;16;0;0;1;0;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;148649;56359;667.088.239.658.343;1;0;139.346.467.067.547;199;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;8;143.125.195.099.837;1600;760.044.443.726.684;12;0;0;0;0;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;148649;56359;667.088.239.658.343;1;0;139.346.467.067.547;199;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;8;143.125.195.099.837;1600;760.044.443.726.684;12;0;0;0;0;0
0;0;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;148649;56359;667.088.239.658.343;1;0;139.346.467.067.547;199;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;8;143.125.195.099.837;1600;760.044.443.726.684;12;0;0;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;49320;33974;667.088.239.658.343;02. May;0;55;8;78;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;3;143.125.195.099.837;1024;760.044.443.726.684;13;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;49320;33974;667.088.239.658.343;02. May;0;55;8;78;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;3;143.125.195.099.837;1024;760.044.443.726.684;13;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;49320;33974;667.088.239.658.343;02. May;0;55;8;78;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;3;143.125.195.099.837;1024;760.044.443.726.684;13;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;49320;33974;667.088.239.658.343;02. May;0;55;8;78;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;3;143.125.195.099.837;1024;760.044.443.726.684;13;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;49320;33974;667.088.239.658.343;02. May;0;55;8;78;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;3;143.125.195.099.837;1024;760.044.443.726.684;13;0;1;0;0;0
0;0;1;0;0;0;0;5546535;387.402.608.257.218;141034;635.893.025.932.571;667.088.239.658.343;2;0;10;741.542.893.631.471;25;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;50;50;1680;108;12;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;123312;60362;667.088.239.658.343;1;0;139.346.467.067.547;0;41;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;1;143.125.195.099.837;1120;760.044.443.726.684;15;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;123312;60362;667.088.239.658.343;1;0;139.346.467.067.547;0;41;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;1;143.125.195.099.837;1120;760.044.443.726.684;15;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;123312;60362;667.088.239.658.343;1;0;139.346.467.067.547;0;41;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;1;143.125.195.099.837;1120;760.044.443.726.684;15;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;123312;60362;667.088.239.658.343;1;0;139.346.467.067.547;0;41;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;1;143.125.195.099.837;1120;760.044.443.726.684;15;0;0;1;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;31499;635.893.025.932.571;667.088.239.658.343;0;1;37;741.542.893.631.471;46;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;17;143.125.195.099.837;1093;760.044.443.726.684;18;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;31499;635.893.025.932.571;667.088.239.658.343;0;1;37;741.542.893.631.471;46;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;17;143.125.195.099.837;1093;760.044.443.726.684;18;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;31499;635.893.025.932.571;667.088.239.658.343;0;1;37;741.542.893.631.471;46;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;17;143.125.195.099.837;1093;760.044.443.726.684;18;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;31499;635.893.025.932.571;667.088.239.658.343;0;1;37;741.542.893.631.471;46;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;17;143.125.195.099.837;1093;760.044.443.726.684;18;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;31499;635.893.025.932.571;667.088.239.658.343;0;1;37;741.542.893.631.471;46;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;17;143.125.195.099.837;1093;760.044.443.726.684;18;0;1;0;0;0
0;0;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;155312;118148;667.088.239.658.343;7;0;139.346.467.067.547;21;145;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;2;143.125.195.099.837;1280;760.044.443.726.684;17;1;0;0;0;0
0;0;1;0;0;0;0;5004167;387.402.608.257.218;14860;133497;667.088.239.658.343;0.5;0;139.346.467.067.547;14;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;1;36;1024;329;11;0;0;0;1;0
