p2_uplift_seminarWI
Conversion;Treatment;VisitorKnown;ViewsOnSale;ViewedBeforePageCART;HadBasketAdd;WasConvertedBefore;TimeSinceLastVisit;TimeSinceLastConversion;TimeOnProduct;TimeOnOverview;TimeOnSale;ClicksPerProduct;ChannelPaid;TimeToFirstSearch;TimeToFirstOverview;TimeToFirstProduct;TimeToFirstCART;TimeToFirstSale;TimeSinceFirstCART;NrDifferentProduct;TimeToBasketAdd;BasketQuantity;NormalizedBasketSum;TimeSinceClick;TimeSinceTabSwitch;ScreenWidth;DurationLastVisit;HourOfDay;PageIsHome;PageIsSearch;PageIsProduct;PageIsOverview;PageIsSale
0;0;1;0;0;0;0;;;0;69556;;0;1;;0;71;;;;1;;0;1;1;28;1366;;11;0;0;1;0;0
0;0;0;0;0;0;0;;;;148746;;;0;;46;;;;;0;;0;1;1;202;1366;;20;1;0;0;0;0
0;0;0;0;0;0;0;;;;148746;;;0;;46;;;;;0;;0;1;1;202;1366;;20;1;0;0;0;0
0;0;0;0;0;0;0;;;;148746;;;0;;46;;;;;0;;0;1;1;202;1366;;20;1;0;0;0;0
0;0;0;0;0;0;0;;;;148746;;;0;;46;;;;;0;;0;1;1;202;1366;;20;1;0;0;0;0
0;0;1;0;0;0;0;7414836;;;;;;1;21;;;;;;0;;0;1;7;;1440;292;17;1;0;0;0;0
0;0;1;0;0;0;0;7414836;;;;;;1;21;;;;;;0;;0;1;7;;1440;292;17;1;0;0;0;0
0;0;1;0;0;0;0;7414836;;;;;;1;21;;;;;;0;;0;1;7;;1440;292;17;1;0;0;0;0
0;0;1;0;0;0;0;618217;;1156;79202;;;0;74;85;102;;;;4;;0;1;15;91;1920;3055;13;0;0;0;1;0
0;0;1;0;0;0;0;618217;;1156;79202;;;0;74;85;102;;;;4;;0;1;15;91;1920;3055;13;0;0;0;1;0
0;0;1;0;0;0;0;618217;;1156;79202;;;0;74;85;102;;;;4;;0;1;15;91;1920;3055;13;0;0;0;1;0
0;0;1;0;0;0;0;618217;;1156;79202;;;0;74;85;102;;;;4;;0;1;15;91;1920;3055;13;0;0;0;1;0
0;0;0;0;0;0;0;;;13766;;;0;0;9;;20;;;;2;;0;1;9;9;1680;;10;0;1;0;0;0
0;0;0;0;0;0;0;;;13766;;;0;0;9;;20;;;;2;;0;1;9;9;1680;;10;0;1;0;0;0
0;0;0;0;0;0;0;;;13766;;;0;0;9;;20;;;;2;;0;1;9;9;1680;;10;0;1;0;0;0
0;0;0;0;0;0;0;;;13766;;;0;0;9;;20;;;;2;;0;1;9;9;1680;;10;0;1;0;0;0
0;0;0;0;0;0;0;;;;;;;0;54;;;;;;0;;0;1;3;;1366;;7;0;1;0;0;0
0;0;0;0;0;0;0;;;;;;;0;54;;;;;;0;;0;1;3;;1366;;7;0;1;0;0;0
0;0;1;0;0;0;0;;;67347;66431;;1;0;;0;67;;;;1;;0;1;44;;1366;;8;0;0;0;1;0
0;0;1;0;0;0;0;;;67347;66431;;1;0;;0;67;;;;1;;0;1;44;;1366;;8;0;0;0;1;0
0;0;1;0;0;0;0;;;67347;66431;;1;0;;0;67;;;;1;;0;1;44;;1366;;8;0;0;0;1;0
0;0;1;0;0;0;0;;;67347;66431;;1;0;;0;67;;;;1;;0;1;44;;1366;;8;0;0;0;1;0
0;0;0;1;0;0;0;;;19879;43403;35682;;0;99;19;186;;63;;2;;0;1;0;20;1920;;12;0;0;1;0;0
0;0;0;0;0;0;0;;;;;;;1;;;;;;;0;;0;1;5;;1093;;5;0;0;0;0;0
0;0;0;0;0;0;0;;;77763;279764;;;0;;18;96;;;;3;;0;1;1;121;1280;;10;0;0;1;0;0
0;0;1;0;0;0;0;7596501;;9760;;;2;1;12;;32;;;;1;;0;1;1;10;1680;123;10;0;0;1;0;0
0;0;1;0;0;0;0;7596501;;9760;;;2;1;12;;32;;;;1;;0;1;1;10;1680;123;10;0;0;1;0;0
0;0;1;0;0;0;0;6057657;;13002;;;;1;13;;34;;;;2;;0;1;1;13;1280;183;13;0;0;1;0;0
0;0;1;0;0;0;0;6057657;;13002;;;;1;13;;34;;;;2;;0;1;1;13;1280;183;13;0;0;1;0;0
0;0;1;0;0;0;0;6057657;;13002;;;;1;13;;34;;;;2;;0;1;1;13;1280;183;13;0;0;1;0;0
0;0;1;0;0;0;0;6057657;;13002;;;;1;13;;34;;;;2;;0;1;1;13;1280;183;13;0;0;1;0;0
0;0;1;0;0;0;0;6057657;;13002;;;;1;13;;34;;;;2;;0;1;1;13;1280;183;13;0;0;1;0;0
0;0;1;0;0;0;0;6057657;;13002;;;;1;13;;34;;;;2;;0;1;1;13;1280;183;13;0;0;1;0;0
0;0;0;1;0;0;0;;;;0;47294;;0;78;114;;;21;;0;;0;1;3;;1280;;8;0;0;0;1;0
0;0;0;1;0;0;0;;;;0;47294;;0;78;114;;;21;;0;;0;1;3;;1280;;8;0;0;0;1;0
0;0;0;1;0;0;0;;;;0;47294;;0;78;114;;;21;;0;;0;1;3;;1280;;8;0;0;0;1;0
0;0;0;1;0;0;0;;;;0;47294;;0;78;114;;;21;;0;;0;1;3;;1280;;8;0;0;0;1;0
0;0;0;1;0;0;0;;;;0;47294;;0;78;114;;;21;;0;;0;1;3;;1280;;8;0;0;0;1;0
0;0;0;1;0;0;0;;;;0;47294;;0;78;114;;;21;;0;;0;1;3;;1280;;8;0;0;0;1;0
0;0;1;0;0;0;0;1849135;;1400;74994;;0;0;;36;88;;;;1;;0;1;0;28;1920;27;18;0;0;0;1;0
0;0;1;0;0;0;0;1849135;;1400;74994;;0;0;;36;88;;;;1;;0;1;0;28;1920;27;18;0;0;0;1;0
0;0;1;0;0;0;0;1849135;;1400;74994;;0;0;;36;88;;;;1;;0;1;0;28;1920;27;18;0;0;0;1;0
0;0;1;0;0;0;0;1849135;;1400;74994;;0;0;;36;88;;;;1;;0;1;0;28;1920;27;18;0;0;0;1;0
0;0;1;0;0;0;0;1849135;;1400;74994;;0;0;;36;88;;;;1;;0;1;0;28;1920;27;18;0;0;0;1;0
0;0;1;0;0;0;0;1849135;;1400;74994;;0;0;;36;88;;;;1;;0;1;0;28;1920;27;18;0;0;0;1;0
0;0;1;0;0;0;0;7779049;;48030;11326;;;1;;0;12;;;;2;;0;1;2;;1366;46;20;0;0;1;0;0
0;0;1;0;0;0;0;7779049;;48030;11326;;;1;;0;12;;;;2;;0;1;2;;1366;46;20;0;0;1;0;0
0;0;1;0;0;0;0;7779049;;48030;11326;;;1;;0;12;;;;2;;0;1;2;;1366;46;20;0;0;1;0;0
0;0;1;0;0;0;0;7779049;;48030;11326;;;1;;0;12;;;;2;;0;1;2;;1366;46;20;0;0;1;0;0
0;0;1;0;0;0;0;7779049;;48030;11326;;;1;;0;12;;;;2;;0;1;2;;1366;46;20;0;0;1;0;0
0;0;1;0;0;0;0;7779049;;48030;11326;;;1;;0;12;;;;2;;0;1;2;;1366;46;20;0;0;1;0;0
0;0;0;0;0;0;0;;;42869;0;;;0;437;19;495;;;;2;;0;1;1;;1600;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;42869;0;;;0;437;19;495;;;;2;;0;1;1;;1600;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;22006;11089;;0;0;116;105;134;;;;1;;0;1;22;22;1920;;15;0;1;0;0;0
0;0;0;0;0;0;0;;;22006;11089;;0;0;116;105;134;;;;1;;0;1;22;22;1920;;15;0;1;0;0;0
0;0;0;0;0;0;0;;;22006;11089;;0;0;116;105;134;;;;1;;0;1;22;22;1920;;15;0;1;0;0;0
0;0;0;0;0;0;0;;;110640;;;;0;11;;30;;;;4;;0;1;4;;1600;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;110640;;;;0;11;;30;;;;4;;0;1;4;;1600;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;110640;;;;0;11;;30;;;;4;;0;1;4;;1600;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;110640;;;;0;11;;30;;;;4;;0;1;4;;1600;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;0;;;0;0;16;;2082;;;;1;;0;1;1;44;1600;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;0;;;0;0;16;;2082;;;;1;;0;1;1;44;1600;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;0;;;0;0;16;;2082;;;;1;;0;1;1;44;1600;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;0;;;0;0;16;;2082;;;;1;;0;1;1;44;1600;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;0;;;0;0;16;;2082;;;;1;;0;1;1;44;1600;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;127807;;;;0;25;;154;;;;3;;0;1;263;337;1280;;8;0;0;1;0;0
0;0;0;0;0;0;0;;;127807;;;;0;25;;154;;;;3;;0;1;263;337;1280;;8;0;0;1;0;0
0;0;0;0;0;0;0;;;127807;;;;0;25;;154;;;;3;;0;1;263;337;1280;;8;0;0;1;0;0
0;0;0;0;0;0;0;;;127807;;;;0;25;;154;;;;3;;0;1;263;337;1280;;8;0;0;1;0;0
0;0;0;0;0;0;0;;;127807;;;;0;25;;154;;;;3;;0;1;263;337;1280;;8;0;0;1;0;0
0;0;0;0;0;0;0;;;10059;77879;;0;0;6;58;145;;;;1;;0;1;14;14;1920;;9;0;0;0;1;0
0;0;1;0;0;0;0;7827308;;28845;;;2;0;20;;35;;;;1;;0;1;2;30;1600;2731;5;0;1;0;0;0
0;0;0;0;0;0;0;;;246017;159749;;5;0;;36;197;;;;1;;0;1;72;444;1280;;9;0;0;0;1;0
0;0;0;0;0;0;0;;;11615;;;;0;26;;156;;;;4;;0;1;1;;1600;;11;0;0;1;0;0
0;0;0;0;0;0;0;;;;;;;0;83;;;;;;0;;0;1;5;;1366;;17;0;1;0;0;0
0;0;0;0;0;0;0;;;59831;221230;;2;1;200;32;251;;;;1;;0;1;2;;1920;;12;0;0;0;0;0
0;0;0;0;0;0;0;;;59831;221230;;2;1;200;32;251;;;;1;;0;1;2;;1920;;12;0;0;0;0;0
0;0;0;0;0;0;0;;;59831;221230;;2;1;200;32;251;;;;1;;0;1;2;;1920;;12;0;0;0;0;0
0;0;0;0;0;0;0;;;30468;74597;;;0;;70;146;;;;3;;0;1;1;183;1391;;19;0;0;0;1;0
0;0;0;0;0;0;0;;;30468;74597;;;0;;70;146;;;;3;;0;1;1;183;1391;;19;0;0;0;1;0
0;0;0;0;0;0;0;;;30468;74597;;;0;;70;146;;;;3;;0;1;1;183;1391;;19;0;0;0;1;0
0;0;1;0;0;0;0;22081;;;;;;0;20;;;;;;0;;0;1;5;64;1920;26;12;0;0;0;0;0
0;0;1;0;0;0;0;22081;;;;;;0;20;;;;;;0;;0;1;5;64;1920;26;12;0;0;0;0;0
0;0;1;0;0;0;0;77716;;19398;147482;;;0;;16;165;;;;1;;0;1;0;;1920;207;16;0;0;1;0;0
0;0;0;0;0;0;0;;;139202;;;;0;11;;77;;;;1;;0;1;0;103;1680;;13;0;0;1;0;0
0;0;0;0;0;0;0;;;139202;;;;0;11;;77;;;;1;;0;1;0;103;1680;;13;0;0;1;0;0
0;0;0;0;0;0;0;;;139202;;;;0;11;;77;;;;1;;0;1;0;103;1680;;13;0;0;1;0;0
0;0;0;0;0;0;0;;;40819;;;4;1;49;;0;;;;1;;0;1;5;;1280;;21;0;1;0;0;0
0;0;0;0;0;0;0;;;40819;;;4;1;49;;0;;;;1;;0;1;5;;1280;;21;0;1;0;0;0
0;0;0;0;0;0;0;;;40819;;;4;1;49;;0;;;;1;;0;1;5;;1280;;21;0;1;0;0;0
0;0;0;0;0;0;0;;;40819;;;4;1;49;;0;;;;1;;0;1;5;;1280;;21;0;1;0;0;0
0;0;0;0;0;0;0;;;40819;;;4;1;49;;0;;;;1;;0;1;5;;1280;;21;0;1;0;0;0
0;0;0;0;0;0;0;;;40819;;;4;1;49;;0;;;;1;;0;1;5;;1280;;21;0;1;0;0;0
0;0;0;0;0;0;0;;;;;;;0;51;;;;;;0;;0;1;0;2;1920;;7;0;1;0;0;0
0;0;0;0;0;0;0;;;;;;;0;51;;;;;;0;;0;1;0;2;1920;;7;0;1;0;0;0
0;0;0;0;0;0;0;;;;;;;0;51;;;;;;0;;0;1;0;2;1920;;7;0;1;0;0;0
0;0;0;0;0;0;0;;;;;;;0;51;;;;;;0;;0;1;0;2;1920;;7;0;1;0;0;0
0;0;0;0;0;0;0;;;;;;;0;51;;;;;;0;;0;1;0;2;1920;;7;0;1;0;0;0
0;0;0;0;0;0;0;;;93585;56403;;;1;;20;56;;;;2;;0;1;1;6;1360;;20;0;0;1;0;0
0;0;0;0;0;0;0;;;93585;56403;;;1;;20;56;;;;2;;0;1;1;6;1360;;20;0;0;1;0;0
0;0;0;0;0;0;0;;;93585;56403;;;1;;20;56;;;;2;;0;1;1;6;1360;;20;0;0;1;0;0
0;0;0;0;0;0;0;;;93585;56403;;;1;;20;56;;;;2;;0;1;1;6;1360;;20;0;0;1;0;0
0;0;0;0;0;0;0;;;93585;56403;;;1;;20;56;;;;2;;0;1;1;6;1360;;20;0;0;1;0;0
0;0;0;0;0;0;0;;;93585;56403;;;1;;20;56;;;;2;;0;1;1;6;1360;;20;0;0;1;0;0
0;0;0;0;0;0;0;;;66613;;;1;0;18;;57;;;;2;;0;1;37;37;1920;;14;0;1;0;0;0
0;0;0;0;0;0;0;;;66613;;;1;0;18;;57;;;;2;;0;1;37;37;1920;;14;0;1;0;0;0
0;0;0;0;0;0;0;;;43375;25672;;3;0;88;61;101;;;;1;;0;1;1;;1920;;13;0;1;0;0;0
0;0;0;0;0;0;0;;;0;144827;;0;0;;8;159;;;;1;;0;1;0;;1280;;10;0;0;1;0;0
0;0;1;0;0;0;0;1582280;;0;;;0;0;0;;92;;;;1;;0;1;1;;1680;55;17;0;0;1;0;0
0;0;1;0;0;0;0;1582280;;0;;;0;0;0;;92;;;;1;;0;1;1;;1680;55;17;0;0;1;0;0
0;0;1;0;0;0;0;1582280;;0;;;0;0;0;;92;;;;1;;0;1;1;;1680;55;17;0;0;1;0;0
0;0;1;0;0;0;0;1582280;;0;;;0;0;0;;92;;;;1;;0;1;1;;1680;55;17;0;0;1;0;0
0;0;1;0;0;0;0;1582280;;0;;;0;0;0;;92;;;;1;;0;1;1;;1680;55;17;0;0;1;0;0
0;0;0;0;0;0;0;;;25218;140452;;0;0;;0;118;;;;2;;0;1;1;;1024;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;25218;140452;;0;0;;0;118;;;;2;;0;1;1;;1024;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;25218;140452;;0;0;;0;118;;;;2;;0;1;1;;1024;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;25218;140452;;0;0;;0;118;;;;2;;0;1;1;;1024;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;25218;140452;;0;0;;0;118;;;;2;;0;1;1;;1024;;15;0;0;1;0;0
0;0;0;0;0;0;0;;;25218;140452;;0;0;;0;118;;;;2;;0;1;1;;1024;;15;0;0;1;0;0
0;0;1;0;0;0;0;6212547;;36634;41613;;0;0;;13;28;;;;5;;0;1;13;;1280;253;20;0;0;1;0;0
0;0;1;0;0;0;0;6212547;;36634;41613;;0;0;;13;28;;;;5;;0;1;13;;1280;253;20;0;0;1;0;0
0;0;1;0;0;0;0;6212547;;36634;41613;;0;0;;13;28;;;;5;;0;1;13;;1280;253;20;0;0;1;0;0
0;0;1;0;0;0;0;6212547;;36634;41613;;0;0;;13;28;;;;5;;0;1;13;;1280;253;20;0;0;1;0;0
0;0;0;0;0;0;0;;;;74558;;;1;;0;;;;;0;;0;1;1;8;1366;;8;0;0;0;1;0
0;0;0;0;0;0;0;;;;74558;;;1;;0;;;;;0;;0;1;1;8;1366;;8;0;0;0;1;0
0;0;0;0;0;0;0;;;;74558;;;1;;0;;;;;0;;0;1;1;8;1366;;8;0;0;0;1;0
0;0;1;0;0;0;1;1749790;1636035;447084;550963;;;1;1370;109;146;;;;4;;0;1;7;;1280;805;18;0;1;0;0;0
0;0;1;0;0;0;1;1749790;1636035;447084;550963;;;1;1370;109;146;;;;4;;0;1;7;;1280;805;18;0;1;0;0;0
0;0;1;0;0;0;1;1749790;1636035;447084;550963;;;1;1370;109;146;;;;4;;0;1;7;;1280;805;18;0;1;0;0;0
0;0;1;0;0;0;1;1749790;1636035;447084;550963;;;1;1370;109;146;;;;4;;0;1;7;;1280;805;18;0;1;0;0;0
0;0;0;0;0;0;0;;;1657985;333865;;;1;;0;167;;;;6;;0;1;31;31;1366;;11;0;0;0;1;0
0;0;1;0;0;0;0;80098;;35990;143551;;0;0;;0;146;;;;1;;0;1;39;;1366;6442;19;0;0;0;1;0
0;0;1;0;0;0;0;80098;;35990;143551;;0;0;;0;146;;;;1;;0;1;39;;1366;6442;19;0;0;0;1;0
0;0;1;0;0;0;0;;;71610;5575;;0;0;;55;0;;;;2;;0;1;18;;1440;;10;0;0;0;1;0
0;0;1;0;0;0;0;;;71610;5575;;0;0;;55;0;;;;2;;0;1;18;;1440;;10;0;0;0;1;0
0;0;0;0;0;0;0;;;96002;19922;;1;0;157;0;201;;;;2;;0;1;14;14;1024;;8;0;1;0;0;0
0;0;1;0;0;0;0;2611035;;73734;;;0;0;3;;40;;;;2;;0;1;0;;1920;41;17;0;0;1;0;0
0;0;0;0;0;0;0;;;77453;;;;1;10;;56;;;;1;;0;1;38;;1366;;16;0;0;1;0;0
0;0;0;0;0;0;0;;;77453;;;;1;10;;56;;;;1;;0;1;38;;1366;;16;0;0;1;0;0
0;0;0;0;0;0;0;;;4459;;;0;0;26;;51;;;;1;;0;1;15;;1366;;16;0;1;0;0;0
0;0;0;0;0;0;0;;;4459;;;0;0;26;;51;;;;1;;0;1;15;;1366;;16;0;1;0;0;0
0;0;0;0;0;0;0;;;4459;;;0;0;26;;51;;;;1;;0;1;15;;1366;;16;0;1;0;0;0
0;0;0;0;0;0;0;;;4459;;;0;0;26;;51;;;;1;;0;1;15;;1366;;16;0;1;0;0;0
0;0;0;0;0;0;0;;;4459;;;0;0;26;;51;;;;1;;0;1;15;;1366;;16;0;1;0;0;0
0;0;1;0;0;0;0;;;27807;75986;;;1;64;0;133;;;;2;;0;1;1;14;1093;;4;0;0;0;1;0
0;0;1;0;0;0;0;;;27807;75986;;;1;64;0;133;;;;2;;0;1;1;14;1093;;4;0;0;0;1;0
0;0;1;0;0;0;0;;;27807;75986;;;1;64;0;133;;;;2;;0;1;1;14;1093;;4;0;0;0;1;0
0;0;1;0;0;0;0;;;27807;75986;;;1;64;0;133;;;;2;;0;1;1;14;1093;;4;0;0;0;1;0
0;0;1;0;0;0;0;7803338;;;;;;0;;;;;;;0;;0;1;263;263;1920;136;17;1;0;0;0;0
0;0;1;0;0;0;0;7803338;;;;;;0;;;;;;;0;;0;1;263;263;1920;136;17;1;0;0;0;0
0;0;1;0;0;0;0;7803338;;;;;;0;;;;;;;0;;0;1;263;263;1920;136;17;1;0;0;0;0
0;0;1;0;0;0;0;7803338;;;;;;0;;;;;;;0;;0;1;263;263;1920;136;17;1;0;0;0;0
0;0;1;0;0;0;0;7803338;;;;;;0;;;;;;;0;;0;1;263;263;1920;136;17;1;0;0;0;0
0;0;1;0;0;0;0;7803338;;;;;;0;;;;;;;0;;0;1;263;263;1920;136;17;1;0;0;0;0
0;0;1;0;0;0;0;7803338;;;;;;0;;;;;;;0;;0;1;263;263;1920;136;17;1;0;0;0;0
0;0;1;0;0;0;0;4070146;;345276;714619;;;1;;24;0;;;;5;;0;1;1;;1600;72;20;0;0;1;0;0
0;0;1;0;0;0;0;4070146;;345276;714619;;;1;;24;0;;;;5;;0;1;1;;1600;72;20;0;0;1;0;0
0;0;1;0;0;0;0;4070146;;345276;714619;;;1;;24;0;;;;5;;0;1;1;;1600;72;20;0;0;1;0;0
0;0;0;0;0;0;0;;;0;;;0;0;;;208;;;;1;;0;1;1;;1344;;13;0;0;1;0;0
0;0;0;0;0;0;0;;;0;;;0;0;;;208;;;;1;;0;1;1;;1344;;13;0;0;1;0;0
0;0;0;0;0;0;0;;;0;;;0;0;;;208;;;;1;;0;1;1;;1344;;13;0;0;1;0;0
0;0;0;0;0;0;0;;;0;;;0;0;;;208;;;;1;;0;1;1;;1344;;13;0;0;1;0;0
0;0;0;0;0;0;0;;;0;;;0;0;;;208;;;;1;;0;1;1;;1344;;13;0;0;1;0;0
0;0;0;0;0;0;0;;;381055;;;;0;16;;48;;;;1;;0;1;75;75;1277;;9;0;0;1;0;0
0;0;0;0;0;0;0;;;381055;;;;0;16;;48;;;;1;;0;1;75;75;1277;;9;0;0;1;0;0
0;0;0;0;0;0;0;;;381055;;;;0;16;;48;;;;1;;0;1;75;75;1277;;9;0;0;1;0;0
0;0;0;0;0;0;0;;;381055;;;;0;16;;48;;;;1;;0;1;75;75;1277;;9;0;0;1;0;0
0;0;1;0;0;0;0;190259;;178393;197788;;3;0;;0;182;;;;3;;0;1;6;;1920;383;17;0;0;0;1;0
0;0;1;0;0;0;0;190259;;178393;197788;;3;0;;0;182;;;;3;;0;1;6;;1920;383;17;0;0;0;1;0
0;0;1;0;0;0;0;190259;;178393;197788;;3;0;;0;182;;;;3;;0;1;6;;1920;383;17;0;0;0;1;0
0;0;0;0;0;0;0;;;;1038;;;0;;43;;;;;0;;0;1;0;8;1680;;6;0;0;0;0;0
0;0;1;0;0;0;0;1416037;;;;;;0;49;;;;;;0;;0;1;2;;1527;95;17;0;1;0;0;0
0;0;1;0;0;0;0;1416037;;;;;;0;49;;;;;;0;;0;1;2;;1527;95;17;0;1;0;0;0
0;0;1;0;0;0;0;1416037;;;;;;0;49;;;;;;0;;0;1;2;;1527;95;17;0;1;0;0;0
0;0;1;0;0;0;0;1416037;;;;;;0;49;;;;;;0;;0;1;2;;1527;95;17;0;1;0;0;0
0;0;1;0;0;0;0;1416037;;;;;;0;49;;;;;;0;;0;1;2;;1527;95;17;0;1;0;0;0
0;0;1;0;0;0;0;1416037;;;;;;0;49;;;;;;0;;0;1;2;;1527;95;17;0;1;0;0;0
0;0;0;0;0;0;0;;;;66218;;;0;;13;;;;;0;;0;1;1;25;1366;;12;0;0;0;0;0
0;0;0;0;0;0;0;;;;66218;;;0;;13;;;;;0;;0;1;1;25;1366;;12;0;0;0;0;0
0;0;0;0;0;0;0;;;;26491;;;0;;157;;;;;0;;0;1;0;26;1280;;8;0;0;0;1;0
0;0;0;0;0;0;0;;;;26491;;;0;;157;;;;;0;;0;1;0;26;1280;;8;0;0;0;1;0
0;0;0;0;0;0;0;;;27705;;;;1;;;0;;;;1;;0;1;181;184;1366;;8;0;0;1;0;0
0;0;0;0;0;0;0;;;27705;;;;1;;;0;;;;1;;0;1;181;184;1366;;8;0;0;1;0;0
0;0;1;0;0;0;0;;;15916;85004;;1;0;139;35;84;;;;1;;0;1;1;18;1920;;15;0;1;0;0;0
0;0;1;0;0;0;0;;;15916;85004;;1;0;139;35;84;;;;1;;0;1;1;18;1920;;15;0;1;0;0;0
0;0;0;0;0;0;0;;;11310;30410;;0;1;;6;40;;;;1;;0;1;13;13;1600;;14;0;0;0;1;0
0;0;0;0;0;0;0;;;;11196;;;0;;117;;;;;0;;0;1;0;102;1920;;15;0;0;0;1;0
0;0;0;0;0;0;0;;;;11196;;;0;;117;;;;;0;;0;1;0;102;1920;;15;0;0;0;1;0
0;0;0;0;0;0;0;;;;11196;;;0;;117;;;;;0;;0;1;0;102;1920;;15;0;0;0;1;0
0;0;0;0;0;0;0;;;;11196;;;0;;117;;;;;0;;0;1;0;102;1920;;15;0;0;0;1;0
0;0;0;1;0;0;0;;;450640;302487;0;;0;;461;0;;767;;1;;0;1;1;;1920;;12;0;0;0;0;1
0;0;0;1;0;0;0;;;450640;302487;0;;0;;461;0;;767;;1;;0;1;1;;1920;;12;0;0;0;0;1
0;0;0;0;0;0;0;;;10583;67092;;0;0;;0;55;;;;2;;0;1;7;;1920;;14;0;0;0;1;0
0;0;0;0;0;0;0;;;10583;67092;;0;0;;0;55;;;;2;;0;1;7;;1920;;14;0;0;0;1;0
0;0;0;0;0;0;0;;;248540;169369;;;1;;0;74;;;;5;;0;1;56;;1366;;15;0;0;0;1;0
0;0;0;0;0;0;0;;;248540;169369;;;1;;0;74;;;;5;;0;1;56;;1366;;15;0;0;0;1;0
0;0;0;0;0;0;0;;;248540;169369;;;1;;0;74;;;;5;;0;1;56;;1366;;15;0;0;0;1;0
0;0;0;0;0;0;0;;;248540;169369;;;1;;0;74;;;;5;;0;1;56;;1366;;15;0;0;0;1;0
0;0;0;0;0;0;0;;;248540;169369;;;1;;0;74;;;;5;;0;1;56;;1366;;15;0;0;0;1;0
0;0;0;0;0;0;0;;;248540;169369;;;1;;0;74;;;;5;;0;1;56;;1366;;15;0;0;0;1;0
0;0;0;0;0;0;0;;;55592;280780;;2;0;;18;300;;;;1;;0;1;1;;1280;;0;0;0;1;0;0
0;0;0;0;0;0;0;;;55592;280780;;2;0;;18;300;;;;1;;0;1;1;;1280;;0;0;0;1;0;0
0;0;0;0;0;0;0;;;55592;280780;;2;0;;18;300;;;;1;;0;1;1;;1280;;0;0;0;1;0;0
0;0;0;0;0;0;0;;;35814;45008;;;0;;136;0;;;;3;;0;1;1;;1920;;11;0;0;1;0;0
0;0;0;0;0;0;0;;;155572;11494;;1;0;;0;12;;;;3;;0;1;1;;1129;;12;0;0;1;0;0
0;0;0;0;0;0;0;;;16876;38977;;;0;57;18;0;;;;2;;0;1;9;11;1920;;8;0;0;1;0;0
0;0;0;0;0;0;0;;;16876;38977;;;0;57;18;0;;;;2;;0;1;9;11;1920;;8;0;0;1;0;0
0;0;0;0;0;0;0;;;22716;;;1;1;144;;177;;;;1;;0;1;1;;1600;;7;0;1;0;0;0
0;0;0;0;0;0;0;;;22716;;;1;1;144;;177;;;;1;;0;1;1;;1600;;7;0;1;0;0;0
0;0;0;0;0;0;0;;;22716;;;1;1;144;;177;;;;1;;0;1;1;;1600;;7;0;1;0;0;0
0;0;0;0;0;0;0;;;13737;285985;;0;0;;0;1094;;;;1;;0;1;1;;1280;;17;0;0;0;1;0
0;0;0;0;0;0;0;;;13737;285985;;0;0;;0;1094;;;;1;;0;1;1;;1280;;17;0;0;0;1;0
0;0;0;0;0;0;0;;;0;24673;;0;0;;0;425;;;;3;;0;1;4;434;1440;;19;0;0;1;0;0
0;0;0;0;0;0;0;;;0;24673;;0;0;;0;425;;;;3;;0;1;4;434;1440;;19;0;0;1;0;0
0;0;0;0;0;0;0;;;0;24673;;0;0;;0;425;;;;3;;0;1;4;434;1440;;19;0;0;1;0;0
0;0;1;0;0;0;0;;;50109;0;;1;1;;52;0;;;;2;;0;1;1;31;1600;;21;0;0;0;1;0
0;0;1;0;0;0;0;;;50109;0;;1;1;;52;0;;;;2;;0;1;1;31;1600;;21;0;0;0;1;0
0;0;1;0;0;0;0;;;50109;0;;1;1;;52;0;;;;2;;0;1;1;31;1600;;21;0;0;0;1;0
0;0;1;0;0;0;0;;;50109;0;;1;1;;52;0;;;;2;;0;1;1;31;1600;;21;0;0;0;1;0
0;0;1;0;0;0;0;7588131;;;341019;;;0;;0;;;;;0;;0;1;2121;2121;1280;934;16;0;0;0;1;0
0;0;1;0;0;0;0;7588131;;;341019;;;0;;0;;;;;0;;0;1;2121;2121;1280;934;16;0;0;0;1;0
0;0;1;0;0;0;0;7588131;;;341019;;;0;;0;;;;;0;;0;1;2121;2121;1280;934;16;0;0;0;1;0
0;0;0;0;0;0;0;;;;28940;;;1;;0;;;;;0;;0;1;1;8;1920;;11;0;0;0;1;0
0;0;0;0;0;0;0;;;;28940;;;1;;0;;;;;0;;0;1;1;8;1920;;11;0;0;0;1;0
